fecha,hora,ticker_us,cedear,bid_ars,offer_ars,spread_ars_pct,prof_bids,prof_offers,qbid1,qoff1,qbid5,qoff5,ars_bid5,ars_off5,bid_d,offer_d,spread_d_pct,px_subyacente_usd,mep_al30,ratio,prima_mep_pct,prima_d_pct
2026-07-15,11:31,DIS,DISN,12670,12710,0.315,5,5,,,,,,,8.38,8.46,0.95,97.4,1509.23,12,3.59,3.74
2026-07-15,11:31,AAPL,AAPL,25280,25300,0.079,5,5,,,,,,,16.73,16.76,0.179,324.83,1509.23,20,3.17,3.1
2026-07-15,11:31,UNP,UNP,22380,22490,0.49,4,5,,,,,,,14.67,15.03,2.424,286.76,1509.23,20,3.68,3.57
2026-07-15,11:31,KO,KO,25760,25800,0.155,5,5,,,,,,,17.06,17.13,0.409,82.69,1509.23,5,3.29,3.37
2026-07-15,11:31,BMY,BMY,30420,30520,0.328,5,5,,,,,,,19.61,20.4,3.949,58.33,1509.23,3,3.84,2.89
2026-07-15,11:31,RTX,RTX,60550,60700,0.247,4,5,,,,,,,39.68,40.31,1.575,193.65,1509.23,5,3.72,3.27
2026-07-15,11:33,MA,MA,25400,25440,0.157,5,5,,,,,,,16.81,16.89,0.475,538.95,1508.43,33,3.18,3.17
2026-07-15,11:33,EA,EA,22940,23000,0.261,5,5,,,,,,,15.05,15.34,1.909,206.36,1508.43,14,3.31,3.09
2026-07-15,11:33,AMX,AMX,40560,40700,0.345,5,5,,,,,,,25.73,27.04,4.965,25.95,1508.43,1,3.8,1.68
2026-07-15,11:33,NVS,NVS,58575,58725,0.256,5,5,,,,,,,37.25,39.34,5.458,150.36,1508.43,4,3.44,1.88
2026-07-15,11:33,PYPL,PYPL,10720,10750,0.279,5,5,,,,,,,7.1,7.12,0.281,55.12,1508.43,8,3.29,3.19
2026-07-15,11:33,GILD,GILD,51100,51225,0.244,5,5,,,,,,,32.37,34.08,5.147,130.25,1508.43,4,4.16,2.03
2026-07-15,11:33,DIS,DISN,12660,12680,0.158,5,5,,,,,,,8.38,8.42,0.476,97.36,1508.43,12,3.53,3.53
2026-07-15,11:33,AAPL,AAPL,25260,25300,0.158,5,5,,,,,,,16.72,16.74,0.12,325.59,1508.43,20,2.95,2.77
2026-07-15,11:33,UNP,UNP,22380,22480,0.446,3,5,,,,,,,14.67,15.03,2.424,286.97,1508.43,20,3.63,3.5
2026-07-15,11:33,KO,KO,25760,25780,0.078,5,5,,,,,,,17.06,17.11,0.293,82.69,1508.43,5,3.3,3.31
2026-07-15,11:33,BMY,BMY,30380,30480,0.329,5,5,,,,,,,19.61,20.4,3.949,58.43,1508.43,3,3.58,2.71
2026-07-15,11:33,RTX,RTX,60550,60700,0.247,5,5,,,,,,,39.73,40.32,1.474,193.65,1508.43,5,3.77,3.34
2026-07-15,12:07,MA,MA,25420,25480,0.236,5,5,,,,,,,16.81,16.88,0.416,538.82,1509.76,33,3.24,3.17
2026-07-15,12:07,EA,EA,23060,23120,0.26,4,5,,,,,,,15.05,15.48,2.817,207.58,1509.76,14,3.15,2.95
2026-07-15,12:07,AMX,AMX,40780,40920,0.343,5,5,,,,,,,25.91,27.31,5.261,26.23,1509.76,1,3.15,1.45
2026-07-15,12:07,NVS,NVS,58775,58925,0.255,5,5,,,,,,,37.25,39.34,5.458,150.78,1509.76,4,3.41,1.59
2026-07-15,12:07,PYPL,PYPL,10760,10780,0.186,5,5,,,,,,,7.11,7.15,0.561,55.58,1509.76,8,2.68,2.63
2026-07-15,12:07,GILD,GILD,51375,51500,0.243,5,5,,,,,,,33.45,34.23,2.305,131.57,1509.76,4,3.58,2.88
2026-07-15,12:07,DIS,DISN,12610,12660,0.396,5,5,,,,,,,8.36,8.41,0.596,97.22,1509.76,12,3.3,3.5
2026-07-15,12:07,AAPL,AAPL,25260,25300,0.158,5,5,,,,,,,16.71,16.72,0.06,324.48,1509.76,20,3.21,3.03
2026-07-15,12:07,UNP,UNP,22440,22510,0.311,4,5,,,,,,,14.69,15.44,4.978,288.26,1509.76,20,3.29,4.52
2026-07-15,12:07,KO,KO,25800,25860,0.232,5,5,,,,,,,17.1,17.16,0.35,82.93,1509.76,5,3.15,3.28
2026-07-15,12:07,BMY,BMY,30560,30620,0.196,5,5,,,,,,,19.61,20.57,4.778,59.04,1509.76,3,2.95,2.08
2026-07-15,12:07,RTX,RTX,60900,61075,0.287,5,5,,,,,,,40.18,40.59,1.015,195,1509.76,5,3.58,3.55
2026-07-15,12:07,RKLB,RKLB,10130,10180,0.492,5,5,,,,,,,6.51,6.79,4.211,78.54,1509.76,12,2.77,1.6
2026-07-15,12:07,RIOT,RIOT,10390,10430,0.384,5,5,,,,,,,6.86,6.93,1.015,19.91,1509.76,3,3.89,3.89
2026-07-15,12:07,NBIS,NBIS,11400,11450,0.438,5,5,,,,,,,7.4,7.92,6.789,195.39,1509.76,27,4.57,5.85
2026-07-15,12:07,INTC,INTC,31940,31980,0.125,5,5,,,,,,,21.13,21.22,0.425,102.01,1509.76,5,3.76,3.79
2026-07-15,12:07,MU,MU,284300,284625,0.114,5,5,,,,,,,188.5,189,0.265,916.46,1509.76,5,2.8,2.98
2026-07-15,12:07,MRVL,MRVL,23330,23380,0.214,5,5,,,,,,,15.4,15.52,0.776,208.86,1509.76,14,3.69,3.63
2026-07-15,12:07,QCOM,QCOM,25060,25140,0.319,5,5,,,,,,,16.6,16.68,0.481,177.69,1509.76,11,2.92,3.01
2026-07-15,12:07,LRCX,LRCX,9235,9275,0.432,5,5,,,,,,,6.1,6.16,0.979,332.65,1509.76,56,3.2,3.2
2026-07-15,12:07,SATL,SATL,6445,6480,0.542,5,5,,,,,,,4.27,4.3,0.7,4.16,1509.76,1,2.9,3.0
2026-07-15,12:07,F,F,22330,22390,0.268,5,5,,,,,,,14.76,14.86,0.675,14.23,1509.76,1,4.08,4.08
2026-07-15,12:07,AMD,AMD,81375,81525,0.184,5,5,,,,,,,53.8,54.1,0.556,520.48,1509.76,10,3.65,3.65
2026-07-15,12:07,PBI,PBI,28720,28880,0.556,4,3,,,,,,,,,,14.68,1509.76,1,29.94,
2026-07-15,12:07,MRNA,MRNA,5490,5535,0.816,5,5,,,,,,,3.63,3.68,1.368,66.83,1509.76,19,3.81,3.91
2026-07-15,12:07,TSM,TSM,72725,72900,0.24,5,5,,,,,,,48.1,48.37,0.56,419.5,1509.76,9,3.47,3.48
2026-07-15,12:07,ZM,ZM,3047.5,3075,0.898,5,5,,,,,,,2.02,2.04,0.985,92.55,1509.76,47,2.97,3.09
2026-07-15,12:07,SNDK,SNDK,14160,14210,0.352,5,5,,,,,,,9.34,9.45,1.171,1545.87,1509.76,170,3.32,3.32
2026-07-15,12:07,FSLR,FSLR,19400,19470,0.36,5,5,,,,,,,12.28,12.99,5.619,224.11,1509.76,18,3.39,1.48
2026-07-15,12:07,PATH,PATH,9460,9500,0.422,5,5,,,,,,,6.22,6.3,1.278,12.22,1509.76,2,2.77,2.45
2026-07-15,12:07,MP,MP,7705,7765,0.776,5,5,,,,,,,5.12,5.28,3.077,49.45,1509.76,10,3.61,5.16
2026-07-15,12:07,AAL,AAL,12420,12450,0.241,5,5,,,,,,,8.21,8.26,0.607,15.86,1509.76,2,3.86,3.85
2026-07-15,12:07,AMAT,AMAT,179950,180325,0.208,5,5,,,,,,,115.75,120.25,3.814,578.33,1509.76,5,3.16,2.02
2026-07-15,12:07,ADI,ADI,40460,40620,0.395,4,5,,,,,,,26.01,26.84,3.141,387.12,1509.76,15,4.05,2.39
2026-07-15,12:07,COPX,COPX,8620,8640,0.232,5,5,,,,,,,5.68,5.74,1.051,77.58,1509.76,14,3.15,3.04
2026-07-15,12:07,HPQ,HPQ,36860,37000,0.379,5,5,,,,,,,24.28,24.65,1.512,23.79,1509.76,1,2.82,2.84
2026-07-15,12:07,ARM,ARM,15880,15970,0.565,5,5,,,,,,,10.44,10.6,1.521,275.25,1509.76,27,3.47,3.19
2026-07-15,12:07,ETSY,ETSY,8405,8450,0.534,5,5,,,,,,,5.55,5.57,0.36,86.24,1509.76,16,3.56,3.15
2026-07-15,12:07,OKLO,OKLO,2562.5,2570,0.292,5,5,,,,,,,1.67,1.7,1.78,45.87,1509.76,28,3.76,2.86
2026-07-15,12:07,ABEV,ABEV,14330,14380,0.348,5,5,,,,,,,9.47,9.54,0.736,3.06,1509.76,0.333333,3.57,3.54
2026-07-15,12:07,SMSN,SMSN,100,0,,2,1,,,,,,,,,,1271,1509.76,14,,
2026-07-15,12:07,PAGS,PAGS,4800,4812.5,0.26,5,5,,,,,,,3.17,3.2,0.942,9.3,1509.76,3,2.69,2.74
2026-07-15,12:07,SMH,SMH,18310,18350,0.218,5,5,,,,,,,12.1,12.19,0.741,587.07,1509.76,50,3.4,3.44
2026-07-15,12:07,GM,GM,20260,20350,0.443,5,5,,,,,,,13.35,13.48,0.969,,1509.76,6,,
2026-07-15,12:07,JMIA,JMIA,10780,10850,0.647,5,5,,,,,,,7.12,7.2,1.117,6.88,1509.76,1,4.12,4.07
2026-07-15,12:07,GOOGL,GOOGL,9930,9945,0.151,5,5,,,,,,,,,,366.81,1509.76,58,4.08,
2026-07-15,12:07,XLK,XLK,6120,6145,0.408,5,5,,,,,,,4.04,4.08,0.985,,1509.76,46,,
2026-07-15,12:07,GGB,GGB,29140,29220,0.274,5,5,,,,,,,19,19.48,2.495,4.68,1509.76,0.25,3.25,2.78
2026-07-15,12:07,NVDA,NVDA,13650,13670,0.146,5,5,,,,,,,9.02,9.06,0.442,,1509.76,24,,
2026-07-15,12:07,TSLA,TSLA,41320,41400,0.193,5,5,,,,,,,27.32,27.45,0.475,395.69,1509.76,15,3.85,3.81
2026-07-15,12:07,UAL,UAL,38140,38260,0.314,4,5,,,,,,,25.22,25.39,0.672,122.0,1509.76,5,3.7,3.71
2026-07-15,12:07,FCX,FCX,31680,31780,0.315,5,5,,,,,,,20.8,21.12,1.527,60.84,1509.76,3,3.63,3.35
2026-07-15,12:07,ORCL,ORCL,68275,68400,0.183,5,5,,,,,,,45.25,45.39,0.309,,1509.76,3,,
2026-07-15,12:07,ARKK,ARKK,12430,12480,0.401,5,5,,,,,,,8.22,8.28,0.727,,1509.76,10,,
2026-07-15,12:07,ANET,ANET,9255,9295,0.431,5,5,,,,,,,6.12,6.22,1.621,172.54,1509.76,29,3.26,3.7
2026-07-15,12:07,QQQ,QQQ,55850,55950,0.179,5,5,,,,,,,37.04,37.12,0.216,715.93,1509.76,20,3.43,3.59
2026-07-15,12:07,TRIP,TRIP,11270,11330,0.531,4,5,,,,,,,7.44,7.55,1.468,14.51,1509.76,2,3.17,3.31
2026-07-15,12:07,SNAP,SNAP,7470,7500,0.401,5,5,,,,,,,,,,4.77,1509.76,1,3.94,
2026-07-15,12:07,ONDS,ONDS,5505,5550,0.814,5,5,,,,,,,3.62,3.72,2.725,7.1,1509.76,2,3.13,3.38
2026-07-15,12:07,ANF,ANF,152700,153250,0.36,5,5,,,,,,,,,,96.75,1509.76,1,4.73,
2026-07-15,12:07,TGT,TGT,9040,9070,0.331,5,5,,,,,,,5.97,6.02,0.834,138.92,1509.76,24,3.62,3.57
2026-07-15,12:07,BCS,BCS,43880,44040,0.364,5,5,,,,,,,,,,28.14,1509.76,1,3.47,
2026-07-15,12:07,CVS,CVS,11060,11120,0.541,5,5,,,,,,,7.3,7.39,1.225,106.65,1509.76,15,3.31,3.31
2026-07-15,12:07,PCAR,PCAR,64600,64800,0.309,5,5,,,,,,,28,44,44.444,,1509.76,3,,
2026-07-15,12:07,GT,GT,5425,5450,0.46,5,5,,,,,,,3.46,3.73,7.51,7.01,1509.76,2,2.76,2.57
2026-07-15,12:07,BAYN,BAYN,100,0,,2,1,,,,,,,,,,23,1509.76,3,,
2026-07-15,12:07,TEM,TEM,7550,7580,0.397,5,5,,,,,,,4.98,5.14,3.162,58.22,1509.76,12,3.28,4.29
2026-07-15,12:07,ABNB,ABNB,15540,15610,0.449,5,5,,,,,,,10.27,10.36,0.873,149.76,1509.76,15,3.33,3.32
2026-07-15,12:07,FDX,FDX,49740,49900,0.321,5,5,,,,,,,32.75,33.22,1.425,318.4,1509.76,10,3.64,3.6
2026-07-15,12:07,SE,SE,5535,5550,0.271,5,5,,,,,,,3.48,3.72,6.667,112.99,1509.76,32,3.97,1.96
2026-07-15,12:07,PHG,PHG,8405,8445,0.475,5,5,,,,,,,,,,27.04,1509.76,5,3.19,
2026-07-15,12:07,GRMN,GRMN,127150,127675,0.412,5,4,,,,,,,,,,244.72,1509.76,3,3.46,
2026-07-15,12:07,LYG,LYG,4677.5,4705,0.586,5,5,,,,,,,,,,6.02,1509.76,2,3.23,
2026-07-15,12:07,META,META,44340,44420,0.18,5,5,,,,,,,29.34,29.39,0.17,671.25,1509.76,24,5.1,4.99
2026-07-15,12:13,MA,MA,25460,25500,0.157,5,5,,,,,,,16.83,16.88,0.297,538.79,1509.49,33,3.39,3.23
2026-07-15,12:13,EA,EA,23060,23120,0.26,4,5,,,,,,,15.05,15.48,2.817,207.46,1509.49,14,3.23,3.01
2026-07-15,12:13,AMX,AMX,40760,40880,0.294,5,5,,,,,,,25.91,27.31,5.261,26.22,1509.49,1,3.14,1.49
2026-07-15,12:13,NVS,NVS,58800,58975,0.297,5,5,,,,,,,37.25,39.34,5.458,150.91,1509.49,4,3.4,1.5
2026-07-15,12:13,PYPL,PYPL,10790,10810,0.185,5,5,,,,,,,7.13,7.15,0.28,55.5,1509.49,8,3.13,2.92
2026-07-15,12:13,GILD,GILD,51375,51525,0.292,5,5,,,,,,,33.45,34.23,2.305,131.8,1509.49,4,3.44,2.7
2026-07-15,12:13,DIS,DISN,12630,12650,0.158,5,5,,,,,,,8.36,8.42,0.715,97.25,1509.49,12,3.33,3.53
2026-07-15,12:13,AAPL,AAPL,25260,25300,0.158,5,5,,,,,,,16.71,16.78,0.418,324.23,1509.49,20,3.31,3.29
2026-07-15,12:13,UNP,UNP,22460,22530,0.311,4,5,,,,,,,14.7,15.09,2.618,288.41,1509.49,20,3.34,3.29
2026-07-15,12:13,KO,KO,25820,25900,0.309,5,5,,,,,,,17.09,17.15,0.35,82.99,1509.49,5,3.21,3.14
2026-07-15,12:13,BMY,BMY,30400,30500,0.328,5,5,,,,,,,19.61,20.57,4.778,59.08,1509.49,3,2.43,2.01
2026-07-15,12:13,RTX,RTX,60850,61025,0.287,5,5,,,,,,,40.18,40.54,0.892,195.49,1509.49,5,3.25,3.23
2026-07-15,12:13,RKLB,RKLB,10100,10120,0.198,5,5,,,,,,,6.49,6.79,4.518,78.16,1509.49,12,2.83,1.94
2026-07-15,12:13,RIOT,RIOT,10290,10340,0.485,5,5,,,,,,,6.8,6.88,1.17,19.82,1509.49,3,3.43,3.53
2026-07-15,12:13,NBIS,NBIS,11320,11370,0.441,5,5,,,,,,,7.49,7.56,0.93,194.87,1509.49,27,4.13,4.26
2026-07-15,12:13,INTC,INTC,31820,31880,0.188,5,5,,,,,,,21.05,21.14,0.427,101.96,1509.49,5,3.47,3.45
2026-07-15,12:13,MU,MU,283000,283200,0.071,5,5,,,,,,,187,188,0.533,914.78,1509.49,5,2.51,2.48
2026-07-15,12:13,MRVL,MRVL,23240,23330,0.387,5,5,,,,,,,15.37,15.51,0.907,208.8,1509.49,14,3.43,3.52
2026-07-15,12:13,QCOM,QCOM,24980,25020,0.16,5,5,,,,,,,16.52,16.6,0.483,177.28,1509.49,11,2.76,2.75
2026-07-15,12:13,LRCX,LRCX,9215,9230,0.163,5,5,,,,,,,6.09,6.13,0.655,,1509.49,56,,
2026-07-15,12:13,SATL,SATL,6410,6420,0.156,5,5,,,,,,,4.25,4.26,0.235,4.15,1509.49,1,2.4,2.53
2026-07-15,12:13,F,F,22240,22300,0.269,5,5,,,,,,,14.7,14.82,0.813,14.24,1509.49,1,3.6,3.65
2026-07-15,12:13,AMD,AMD,80900,80975,0.093,5,5,,,,,,,53.6,53.8,0.372,521.34,1509.49,10,2.85,3.0
2026-07-15,12:13,PBI,PBI,28780,28900,0.416,5,4,,,,,,,,,,14.68,1509.49,1,30.15,
2026-07-15,12:13,MRNA,MRNA,5485,5525,0.727,5,5,,,,,,,3.62,3.66,1.099,66.92,1509.49,19,3.54,3.35
2026-07-15,12:13,TSM,TSM,72675,72825,0.206,5,5,,,,,,,48.1,48.33,0.477,420.04,1509.49,9,3.27,3.31
2026-07-15,12:13,ZM,ZM,3045,3072.5,0.899,5,5,,,,,,,2.01,2.04,1.481,92.46,1509.49,47,3.0,2.94
2026-07-15,12:13,SNDK,SNDK,14080,14130,0.354,5,5,,,,,,,9.32,9.45,1.385,1533.98,1509.49,170,3.56,4.01
2026-07-15,12:13,FSLR,FSLR,19320,19390,0.362,5,5,,,,,,,12.27,12.98,5.624,223.5,1509.49,18,3.27,1.68
2026-07-15,12:13,PATH,PATH,9445,9480,0.37,5,5,,,,,,,6.23,6.3,1.117,12.19,1509.49,2,2.85,2.79
2026-07-15,12:13,MP,MP,7690,7705,0.195,5,5,,,,,,,5.02,5.12,1.972,,1509.49,10,,
2026-07-15,12:13,AAL,AAL,12370,12410,0.323,5,5,,,,,,,8.18,8.24,0.731,15.93,1509.49,2,3.05,3.08
2026-07-15,12:13,AMAT,AMAT,179050,179425,0.209,5,5,,,,,,,117.5,119.5,1.688,580.35,1509.49,5,2.3,2.09
2026-07-15,12:13,ADI,ADI,40280,40400,0.297,4,5,,,,,,,26.01,26.84,3.141,387.88,1509.49,15,3.35,2.19
2026-07-15,12:13,COPX,COPX,8580,8605,0.291,5,5,,,,,,,5.69,5.74,0.875,,1509.49,14,,
2026-07-15,12:13,HPQ,HPQ,36600,36680,0.218,5,5,,,,,,,24.3,24.59,1.186,23.71,1509.49,1,2.37,3.1
2026-07-15,12:13,ARM,ARM,15720,15810,0.571,5,5,,,,,,,10.38,10.54,1.53,276.13,1509.49,27,2.12,2.28
2026-07-15,12:13,ETSY,ETSY,8415,8455,0.474,4,5,,,,,,,5.56,5.57,0.18,86.14,1509.49,16,3.79,3.37
2026-07-15,12:13,OKLO,OKLO,2527.5,2537.5,0.395,5,5,,,,,,,1.67,1.7,1.78,45.81,1509.49,28,2.55,2.99
2026-07-15,12:13,ABEV,ABEV,14330,14380,0.348,5,5,,,,,,,9.48,9.54,0.631,3.06,1509.49,0.333333,3.59,3.59
2026-07-15,12:13,SMSN,SMSN,100,0,,2,1,,,,,,,,,,1271,1509.49,14,,
2026-07-15,12:13,PAGS,PAGS,4800,4812.5,0.26,5,5,,,,,,,3.18,3.2,0.627,9.26,1509.49,3,3.15,3.35
2026-07-15,12:13,SMH,SMH,18210,18240,0.165,5,5,,,,,,,12.05,12.14,0.744,586.66,1509.49,50,2.9,3.08
2026-07-15,12:13,GM,GM,20160,20240,0.396,5,5,,,,,,,13.28,13.48,1.495,42.53,1509.49,6,88.79,88.76
2026-07-15,12:13,JMIA,JMIA,10760,10810,0.464,5,5,,,,,,,7.11,7.2,1.258,6.89,1509.49,1,3.7,3.85
2026-07-15,12:13,GOOGL,GOOGL,9945,9950,0.05,5,5,,,,,,,,,,367.23,1509.49,58,4.08,
2026-07-15,12:13,XLK,XLK,6095,6125,0.491,5,5,,,,,,,4.03,4.08,1.233,,1509.49,46,,
2026-07-15,12:13,GGB,GGB,29040,29220,0.618,5,5,,,,,,,19,19.47,2.443,4.68,1509.49,0.25,3.09,2.75
2026-07-15,12:13,NVDA,NVDA,13590,13610,0.147,5,5,,,,,,,9.02,9.03,0.111,209.95,1509.49,24,2.99,3.17
2026-07-15,12:13,TSLA,TSLA,41180,41240,0.146,5,5,,,,,,,27.23,27.35,0.44,395.79,1509.49,15,3.47,3.43
2026-07-15,12:13,UAL,UAL,38100,38240,0.367,5,5,,,,,,,25.17,25.37,0.791,122.25,1509.49,5,3.42,3.35
2026-07-15,12:13,FCX,FCX,31480,31560,0.254,5,5,,,,,,,20.01,21,4.828,61.08,1509.49,3,2.56,0.71
2026-07-15,12:13,ORCL,ORCL,68250,68375,0.183,5,5,,,,,,,45.25,45.36,0.243,130.98,1509.49,3,3.65,3.77
2026-07-15,12:13,ARKK,ARKK,12380,12420,0.323,5,5,,,,,,,8.2,8.24,0.487,,1509.49,10,,
2026-07-15,12:13,ANET,ANET,9205,9220,0.163,5,5,,,,,,,6.1,6.15,0.816,173.05,1509.49,29,2.28,2.64
2026-07-15,12:13,QQQ,QQQ,55775,55825,0.09,5,5,,,,,,,36.95,36.96,0.027,715.3,1509.49,20,3.36,3.33
2026-07-15,12:13,TRIP,TRIP,11270,11320,0.443,5,5,,,,,,,7.44,7.53,1.202,14.52,1509.49,2,3.07,3.1
2026-07-15,12:13,SNAP,SNAP,7475,7535,0.799,5,5,,,,,,,,,,4.78,1509.49,1,4.01,
2026-07-15,12:13,ONDS,ONDS,5430,5470,0.734,5,5,,,,,,,3.5,3.68,5.014,7.1,1509.49,2,1.7,1.13
2026-07-15,12:13,ANF,ANF,152800,153300,0.327,5,5,,,,,,,,,,98,1509.49,1,3.46,
2026-07-15,12:13,TGT,TGT,9025,9060,0.387,5,5,,,,,,,5.97,6.02,0.834,139.46,1509.49,24,3.09,3.17
2026-07-15,12:13,BCS,BCS,43880,44000,0.273,5,5,,,,,,,,,,28.16,1509.49,1,3.37,
2026-07-15,12:13,CVS,CVS,11070,11140,0.63,5,5,,,,,,,7.31,7.4,1.224,106.46,1509.49,15,3.66,3.63
2026-07-15,12:13,PCAR,PCAR,64575,64775,0.309,5,5,,,,,,,28,44,44.444,,1509.49,3,,
2026-07-15,12:13,GT,GT,5395,5445,0.923,5,5,,,,,,,3.46,3.64,5.07,7,1509.49,2,2.59,1.43
2026-07-15,12:13,BAYN,BAYN,100,0,,2,1,,,,,,,,,,23,1509.49,3,,
2026-07-15,12:13,TEM,TEM,7510,7550,0.531,5,5,,,,,,,5,5.03,0.598,58.09,1509.49,12,3.05,3.6
2026-07-15,12:13,ABNB,ABNB,15580,15650,0.448,5,5,,,,,,,10.3,10.39,0.87,150.05,1509.49,15,3.41,3.42
2026-07-15,12:13,FDX,FDX,49760,49900,0.281,5,5,,,,,,,32.75,33.2,1.365,320.13,1509.49,10,3.12,3.01
2026-07-15,12:13,SE,SE,5525,5545,0.361,5,5,,,,,,,3.5,3.72,6.094,113.47,1509.49,32,3.41,1.81
2026-07-15,12:13,PHG,PHG,8400,8440,0.475,4,5,,,,,,,,,,27.07,1509.49,5,3.03,
2026-07-15,12:13,GRMN,GRMN,127000,127675,0.53,5,4,,,,,,,,,,245.15,1509.49,3,3.23,
2026-07-15,12:13,LYG,LYG,4680,4705,0.533,5,5,,,,,,,,,,6.04,1509.49,2,2.94,
2026-07-15,12:13,META,META,44300,44320,0.045,5,5,,,,,,,29.3,29.35,0.171,,1509.49,24,,
2026-07-15,12:33,MA,MA,25420,25460,0.157,5,5,,,,,,,16.79,16.87,0.475,539.52,1511.71,33,2.93,2.94
2026-07-15,12:33,EA,EA,23080,23140,0.26,4,5,,,,,,,15.05,15.46,2.688,207.27,1511.71,14,3.26,3.04
2026-07-15,12:33,AMX,AMX,40880,41040,0.391,5,4,,,,,,,25.91,27.31,5.261,26.19,1511.71,1,3.46,1.6
2026-07-15,12:33,NVS,NVS,58975,59125,0.254,5,5,,,,,,,37.25,39.34,5.458,150.9,1511.71,4,3.54,1.51
2026-07-15,12:33,PYPL,PYPL,10650,10680,0.281,5,5,,,,,,,7.03,7.08,0.709,55.48,1511.71,8,1.73,1.73
2026-07-15,12:33,GILD,GILD,51475,51650,0.339,5,5,,,,,,,32.64,34.32,5.018,132,1511.71,4,3.36,1.45
2026-07-15,12:33,DIS,DISN,12660,12700,0.315,5,5,,,,,,,8.37,8.42,0.596,97.31,1511.71,12,3.44,3.52
2026-07-15,12:33,AAPL,AAPL,25420,25440,0.079,5,5,,,,,,,16.79,16.8,0.06,324.24,1511.71,20,3.76,3.6
2026-07-15,12:33,UNP,UNP,22440,22510,0.311,4,5,,,,,,,14.71,15.05,2.285,288.31,1511.71,20,3.13,3.22
2026-07-15,12:33,KO,KO,25860,25920,0.232,5,5,,,,,,,17.14,17.17,0.175,82.98,1511.71,5,3.2,3.37
2026-07-15,12:33,BMY,BMY,30400,30500,0.328,5,5,,,,,,,19.61,20.29,3.409,58.58,1511.71,3,3.16,2.17
2026-07-15,12:33,RTX,RTX,60800,60975,0.287,5,5,,,,,,,39.07,40.43,3.421,195.63,1511.71,5,2.94,1.59
2026-07-15,12:33,IBIT,IBIT,5785,5800,0.259,5,5,,,,,,,3.82,3.84,0.522,36.99,1511.71,10,3.59,3.54
2026-07-15,12:33,SPY,SPY,19630,19650,0.102,5,5,,,,,,,12.99,13.01,0.154,,1511.71,60,,
2026-07-15,12:33,QQQ,QQQ,55875,55975,0.179,5,5,,,,,,,37.05,37.1,0.135,714.95,1511.71,20,3.49,3.71
2026-07-15,12:33,DIA,DIA,41080,41160,0.195,5,5,,,,,,,27.2,27.26,0.22,,1511.71,20,,
2026-07-15,12:33,IWM,IWM,46180,46260,0.173,5,5,,,,,,,30.5,30.65,0.491,,1511.71,10,,
2026-07-15,12:33,GLD,GLD,11610,11630,0.172,5,5,,,,,,,7.67,7.7,0.39,,1511.71,50,,
2026-07-15,12:33,SLV,SLV,13570,13590,0.147,5,5,,,,,,,8.97,9.01,0.445,,1511.71,6,,
2026-07-15,12:33,XLY,XLY,4255,4280,0.586,5,5,,,,,,,2.81,2.86,1.764,,1511.71,43,,
2026-07-15,12:33,XLV,XLV,8550,8575,0.292,5,5,,,,,,,5.64,5.7,1.058,,1511.71,29,,
2026-07-15,12:33,XLRE,XLRE,7715,7735,0.259,5,5,,,,,,,5.09,5.13,0.783,44.51,1511.71,9,3.33,3.33
2026-07-15,12:33,XLK,XLK,6115,6145,0.489,5,5,,,,,,,4.04,4.08,0.985,,1511.71,46,,
2026-07-15,12:33,XLI,XLI,9990,10020,0.3,5,5,,,,,,,6.6,6.66,0.905,,1511.71,28,,
2026-07-15,12:33,XLF,XLF,44200,44260,0.136,5,5,,,,,,,29.22,29.32,0.342,,1511.71,2,,
2026-07-15,12:33,XLE,XLE,43600,43680,0.183,5,5,,,,,,,28.88,28.94,0.208,,1511.71,2,,
2026-07-15,12:33,XLC,XLC,9300,9340,0.429,5,5,,,,,,,6.14,6.21,1.134,113.39,1511.71,19,3.31,3.47
2026-07-15,12:33,XLB,XLB,4365,4385,0.457,5,5,,,,,,,2.88,2.9,0.692,50.55,1511.71,18,3.05,2.91
2026-07-15,12:33,XLP,XLP,8180,8205,0.305,5,5,,,,,,,5.4,5.45,0.922,83.98,1511.71,16,3.25,3.36
2026-07-15,12:33,PSQ,PSQ,5010,5025,0.299,5,5,,,,,,,3.3,3.33,0.905,,1511.71,8,,
2026-07-15,12:33,EWZ,EWZ,27960,28040,0.286,5,5,,,,,,,18.52,18.58,0.323,,1511.71,2,,
2026-07-15,12:33,FXI,FXI,10720,10730,0.093,5,5,,,,,,,7.09,7.11,0.282,,1511.71,5,,
2026-07-15,12:33,COPX,COPX,8570,8590,0.233,5,5,,,,,,,5.64,5.7,1.058,77,1511.71,14,3.19,3.09
2026-07-15,12:33,URA,URA,12750,12780,0.235,5,5,,,,,,,8.4,8.47,0.83,,1511.71,5,,
2026-07-15,12:33,ARKK,ARKK,12420,12470,0.402,5,5,,,,,,,8.25,8.26,0.121,,1511.71,10,,
2026-07-15,12:33,ITA,ITA,7350,7390,0.543,5,5,,,,,,,4.8,4.9,2.062,236.31,1511.71,50,3.15,2.62
2026-07-15,12:33,SMH,SMH,18290,18310,0.109,5,5,,,,,,,12.05,12.17,0.991,583.85,1511.71,50,3.67,3.71
2026-07-15,12:33,EEM,EEM,20400,20440,0.196,5,5,,,,,,,13.5,13.54,0.296,65.19,1511.71,5,3.6,3.7
